product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,product_type,id,mean_of_ratings
"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics,999.0,2.49,60%,4.1,18.331,OutdoorSpeakers,806,Good
"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,378.0,999.0,62%,4.1,1.779,GraphicTablets,807,Good
"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,99.0,99.0,0%,4.3,388.0,ColouredPaper,808,Good
Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories,1.499,2.999,50%,4.5,8.656,Routers,809,Good
Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories,1.815,3.1,41%,4.5,92.925,InternalSolidStateDrives,810,Good
"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,67.0,75.0,11%,4.1,1.269,CompositionNotebooks,811,Good
Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories,1.889,2.699,30%,4.3,17.394,Lapdesks,812,Good
"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",Electronics,499.0,1.499,67%,3.6,9.169,In-Ear,813,Average
"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",Computers&Accessories,499.0,999.0,50%,4.4,1.03,MousePads,814,Good
"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories,5.799,7.999,28%,4.5,50.273,ExternalHardDisks,815,Good
"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,499.0,799.0,38%,3.9,6.742,MultimediaSpeakerSystems,816,Average
"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",Computers&Accessories,249.0,600.0,59%,4.0,1.208,GraphicTablets,817,Average
"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories,179.0,499.0,64%,4.0,1.933,USBCables,818,Average
"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories,4.449,5.734,22%,4.4,25.006,ExternalHardDisks,819,Good
Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories,299.0,550.0,46%,4.6,33.434,Gamepads,820,Good
"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers&Accessories,629.0,1.39,55%,4.4,6.301,Mice,821,Good
"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers&Accessories,2.595,3.295,21%,4.4,22.618,Keyboards,822,Good
"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,389.0,1.099,65%,4.3,974.0,USBCables,823,Good
"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories,1.799,2.911,38%,4.3,20.342,Routers,824,Good
"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,90.0,175.0,49%,4.4,7.429,Notepads&MemoBooks,825,Good
OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories,599.0,599.0,0%,4.0,26.423,Lapdesks,826,Average
"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,1.999,7.999,75%,4.2,31.305,SmartWatches,827,Good
"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories,2.099,3.25,35%,3.8,11.213,DataCards&Dongles,828,Average
Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories,179.0,499.0,64%,4.1,10.174,LaptopChargers&PowerSupplies,829,Good
"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers&Accessories,1.345,2.295,41%,4.2,17.413,Keyboard&MouseSets,830,Good
"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,349.0,995.0,65%,4.2,6.676,TripodLegs,831,Good
"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories,287.0,499.0,42%,4.4,8.076,EthernetCables,832,Good
"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,599.0,599.0,0%,4.3,355.0,USBCables,833,Good
Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers&Accessories,349.0,450.0,22%,4.1,18.656,PenDrives,834,Good
"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,879.0,1.109,21%,4.4,31.599,DisposableBatteries,835,Good
"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,199.0,999.0,80%,3.9,1.075,USBCables,836,Average
"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics,250.0,250.0,0%,3.9,13.971,RechargeableBatteries,837,Average
"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",Electronics,199.0,499.0,60%,3.6,2.492,In-Ear,838,Average
"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,899.0,1.9,53%,4.4,13.552,USBCables,839,Good
"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,199.0,999.0,80%,4.0,575.0,USBCables,840,Average
LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers&Accessories,149.0,999.0,85%,3.5,2.523,LaptopChargers&PowerSupplies,841,Average
"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,469.0,1.499,69%,4.1,352.0,GraphicTablets,842,Good
"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories,1.187,1.929,38%,4.1,1.662,USBHubs,843,Good
Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers&Accessories,849.0,1.499,43%,4.0,7.352,PCSpeakers,844,Average
"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,328.0,399.0,18%,4.1,3.441,Mice,845,Good
"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers&Accessories,269.0,699.0,62%,4.0,93.0,Lapdesks,846,Average
ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,299.0,400.0,25%,3.8,40.895,BatteryChargers,847,Average
"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers&Accessories,549.0,1.499,63%,4.3,11.006,Cases,848,Good
"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,114.0,120.0,5%,4.2,8.938,WireboundNotebooks,849,Good
"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,120.0,120.0,0%,4.1,4.308,StickBallpointPens,850,Good
"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers&Accessories,970.0,1.999,51%,4.2,462.0,USBCables,851,Good
"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,209.0,695.0,70%,4.5,1.07,USBCables,852,Good
"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers&Accessories,1.49,2.295,35%,4.6,10.652,Mice,853,Good
Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,99.0,99.0,0%,4.3,5.036,WoodenPencils,854,Good
"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,149.0,249.0,40%,4.0,5.057,Mice,855,Average
Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,575.0,2.799,79%,4.2,8.537,GamingMice,856,Good
"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories,333.0,999.0,67%,3.3,9.792,USBCables,857,Average
Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),OfficeProducts,178.0,210.0,15%,4.3,2.45,RetractableBallpointPens,858,Good
"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,1.599,3.49,54%,3.7,676.0,In-Ear,859,Average
Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,499.0,1.299,62%,3.9,1.173,In-Ear,860,Average
"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,199.0,499.0,60%,4.3,9.998,MousePads,861,Good
"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,2.499,5.999,58%,4.1,5.852,SmartWatches,862,Good
"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,199.0,999.0,80%,4.2,362.0,InternalHardDrives,863,Good
SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,Electronics,939.0,1.8,48%,4.5,2.05,MicroSD,864,Good
"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",Electronics,2.499,9.999,75%,4.0,9.09,SmartWatches,865,Average
"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",Computers&Accessories,1.439,2.89,50%,4.5,4.099,Mice,866,Good
"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",Electronics,1.099,5.999,82%,3.5,12.966,In-Ear,867,Average
"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",OfficeProducts,157.0,160.0,2%,4.5,4.428,WireboundNotebooks,868,Good
"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories,999.0,1.599,38%,4.3,12.093,WirelessUSBAdapters,869,Good
"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",Computers&Accessories,115.0,999.0,88%,3.3,5.692,DustCovers,870,Average
"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor",Computers&Accessories,175.0,499.0,65%,4.1,21.0,GraphicTablets,871,Good
CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics,1.999,4.7,57%,3.8,1.88,DomeCameras,872,Average
"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",Computers&Accessories,3.999,4.332,8%,3.5,21.762,Printers,873,Average
"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories,899.0,1.8,50%,4.1,22.375,Routers,874,Good
RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),Computers&Accessories,299.0,990.0,70%,4.5,2.453,MousePads,875,Good
Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,Computers&Accessories,3.303,4.699,30%,4.4,13.544,GraphicTablets,876,Good
"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers&Accessories,1.89,5.49,66%,4.1,10.976,Webcams,877,Good
Parker Quink Ink Bottle (Black),OfficeProducts,90.0,100.0,10%,4.3,3.061,BottledInk,878,Good
"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",Electronics,1.599,2.79,43%,3.6,2.272,In-Ear,879,Average
"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers&Accessories,599.0,999.0,40%,4.0,7.601,CoolingPads,880,Average
D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories,507.0,1.208,58%,4.1,8.131,WirelessUSBAdapters,881,Good
"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers&Accessories,425.0,899.0,53%,4.5,4.219,MousePads,882,Good
"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,1.499,3.999,63%,4.2,42.775,On-Ear,883,Good
Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers&Accessories,549.0,2.499,78%,4.3,5.556,Cases,884,Good
"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories,199.0,395.0,50%,4.2,92.595,USBCables,885,Good
"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers&Accessories,1.295,1.645,21%,4.6,12.375,Mice,886,Good
"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home&Kitchen,310.0,310.0,0%,4.5,5.882,Paints,887,Good
"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers&Accessories,149.0,149.0,0%,4.3,10.833,CameraPrivacyCovers,888,Good
"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers&Accessories,1.149,1.499,23%,4.1,10.443,Keyboard&MouseSets,889,Good
"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers&Accessories,499.0,1.299,62%,4.5,434.0,Lapdesks,890,Good
"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,999.0,4.199,76%,3.5,1.913,In-Ear,891,Average
Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers&Accessories,1.709,4.0,57%,4.4,3.029,InternalSolidStateDrives,892,Good
Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,OfficeProducts,250.0,250.0,0%,4.2,2.628,GelInkRollerballPens,893,Good
"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories,1.199,2.199,45%,4.4,24.78,WirelessUSBAdapters,894,Good
Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home&Kitchen,90.0,100.0,10%,4.4,10.718,Pens,895,Good
"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",Electronics,2.025,5.999,66%,4.2,6.233,StylusPens,896,Good
"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",Computers&Accessories,1.495,1.995,25%,4.5,10.541,GamingMice,897,Good
"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories,799.0,2.1,62%,4.3,8.188,USBCables,898,Good
"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics,899.0,1.199,25%,3.8,10.751,BluetoothSpeakers,899,Average
"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories,349.0,999.0,65%,3.9,817.0,SATACables,900,Average
